#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	6680	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6681	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6682	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6683	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6684	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6685	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6686	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6687	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6688	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6689	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6690	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6691	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6692	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6693	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6694	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6695	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6696	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6697	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6698	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6699	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6700	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6701	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6702	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6703	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6704	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6705	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6706	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6707	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6708	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6709	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6710	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6711	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6712	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6713	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6714	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6715	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6716	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6717	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6718	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6719	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6720	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6721	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6722	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6723	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6724	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6725	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6726	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6727	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6728	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6729	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6730	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6731	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6732	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6733	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6734	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6735	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6736	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6737	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6738	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6739	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6740	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6741	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6742	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6743	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6744	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6745	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6746	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6747	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6748	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6749	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6750	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6751	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6752	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6753	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6754	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6755	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6756	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6757	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6758	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6759	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6760	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6761	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6762	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6763	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6764	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6765	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6766	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6767	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6768	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6769	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6770	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6771	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6772	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6773	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6774	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6775	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6776	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6777	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6778	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6779	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6780	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6781	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6782	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6783	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6784	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6785	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6786	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6787	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6788	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6789	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6790	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6791	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6792	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6793	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6794	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6795	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6796	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6797	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6798	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6799	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6800	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6801	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6802	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6803	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6804	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6805	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6806	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6807	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6808	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6809	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6810	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6811	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6812	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6813	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6814	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6815	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6816	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6817	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6818	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6819	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6820	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6821	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6822	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6823	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6824	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6825	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6826	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6827	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6828	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6829	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6830	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6831	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6832	-35.984955	-36.601826	-34.992390	-38.799053	-37.189613
J02459.1	6833	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6834	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6835	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6836	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6837	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6838	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6839	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6840	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6841	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6842	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6843	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6844	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6845	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6846	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6847	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6848	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6849	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6850	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6851	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6852	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6853	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6854	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6855	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6856	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6857	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6858	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6859	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6860	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6861	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6862	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6863	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6864	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6865	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6866	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6867	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6868	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6869	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6870	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6871	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6872	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6873	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6874	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6875	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6876	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6877	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6878	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6879	-36.678101	-37.294983	-35.685547	-39.492210	-37.882771
J02459.1	6880	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6881	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6882	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6883	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6884	-37.776714	-37.988140	-36.378704	-40.185368	-38.575928
J02459.1	6885	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6886	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6887	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6888	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6889	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6890	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6891	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6892	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6893	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6894	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6895	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6896	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6897	-37.776714	-38.681294	-37.071857	-40.878521	-39.269081
J02459.1	6898	-inf	-39.374451	-37.765015	-41.571678	-39.962238
J02459.1	6899	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6900	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6901	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6902	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6903	-inf	-40.067608	-38.458172	-42.264835	-40.655396
J02459.1	6904	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6905	-inf	-40.760761	-39.151325	-42.957989	-41.348549
J02459.1	6906	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6907	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6908	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6909	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6910	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6911	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6912	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6913	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6914	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6915	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6916	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6917	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6918	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6919	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6920	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6921	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6922	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6923	-inf	-41.453918	-39.844482	-43.651146	-42.041706
J02459.1	6924	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6925	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6926	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6927	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6928	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6929	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6930	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6931	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	6932	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	6933	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6934	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6935	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6936	-inf	-42.147076	-40.537640	-44.344303	-42.734863
J02459.1	6937	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6938	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6939	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6940	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6941	-inf	-42.840229	-41.230793	-45.037457	-43.428017
J02459.1	6942	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6943	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6944	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6945	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6946	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6947	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6948	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6949	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6950	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6951	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6952	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6953	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6954	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6955	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6956	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6957	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6958	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	6959	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	6960	-inf	-43.533386	-41.923950	-45.730614	-44.121174
J02459.1	6961	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6962	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6963	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6964	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6965	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6966	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6967	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6968	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6969	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6970	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6971	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6972	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6973	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6974	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6975	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6976	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6977	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6978	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6979	-inf	-46.999165	-45.389729	-49.196392	-47.586952
J02459.1	6980	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6981	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6982	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6983	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6984	-inf	-46.306007	-44.696571	-48.503235	-46.893795
J02459.1	6985	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6986	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6987	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6988	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6989	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6990	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6991	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6992	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6993	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6994	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6995	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6996	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6997	-inf	-45.612854	-44.003418	-47.810081	-46.200642
J02459.1	6998	-inf	-44.919697	-43.310261	-47.116924	-45.507484
J02459.1	6999	-inf	-44.226540	-42.617104	-46.423767	-44.814327
J02459.1	7000	-inf	-44.226540	-42.617104	-46.423767	-44.814327
